331628061195263097	385
149976784571363097	383
145802523900133097	382
378087679009521097	380
149976784173143097	377
149976784066463097	376
149976785591373097	376
145321180189203097	375
335359214010033097	375
149359192129153097	375
350103270251313095	375
145822030856963097	373
149976784557293097	370
149976785473323097	369
149976785671492097	369
145751001420813097	369
145822030834493097	368
149976785427193097	367
331853700003352097	366
149976784059153097	365
145601095328103097	365
378043204027033097	365
149976785497633097	364
400817611091263097	364
350208150156053097	364
149976784061653097	363
149976784387463097	363
149976784324543097	362
335669210634343097	362
145321180208793097	362
145841001283843097	361
378087679009522097	360
149400155578773097	360
149002510018313097	359
149976784346013097	359
145601095379073097	359
408979410001273097	358
149976785074803097	357
149078530608153097	357
149740611212013095	355
149976784194863097	355
149359192142543097	354
149400157894523097	353
149976784060423097	353
145802161171513097	350
145622335191563097	350
149931990360653097	350
149976784318603097	350
145822030727193097	349
331853705220423097	349
149931990346033097	349
145622556346153097	348
149976784439003097	347
145321180234433097	346
145321180261473097	345
149078530776843097	344
407246241150173097	344
149976784458982097	343
149976784286313097	343
149537625845463097	343
149043395800653097	341
149976785752293097	341
145622335282333097	340
350142187760963095	339
149976784056013097	338
149017770276023097	338
149976784597653097	336
350103145751063095	336
350002992123873095	336
149976785917173097	335
149851762035913095	335
408834196530562097	334
350206136350293095	333
149047909904413097	333
149976784139273097	333
337601005085053097	331
149015928897683097	331
145751001249643097	331
145822030651623097	330
149976784606482097	330
384278940070143097	330
149976785710853097	329
334883430000293097	328
337601303835303097	328
149976784259203097	328
145622335136423097	328
149976784344963097	328
145822030651793097	328
145106800000003097	327
145841001212793097	327
145622335371503097	326
149976784189603097	326
350101061101263095	326
149976785572633097	324
149976784512193097	324
331138801042123097	324
331853704570543097	324
149976784343733097	324
149976785971843097	324
145321180236413097	323
149927390408901097	323
145622335164693097	322
393356940000762097	322
149976593251402097	321
149021020693663097	321
145601793468432097	321
149927390416372097	321
145622557092383097	320
149976785955483097	320
333385900058063097	320
145326200003143097	320
149931990353963097	319
378087310001453097	318
145601120766842097	318
149976784148013097	317
350103141012063095	317
149002519931673097	317
149976593251401097	317
335359219511023097	317
356041230023203097	315
145321180216163097	315
145601215056013097	314
149027018335113095	313
149741920292163097	313
149359190803233097	313
149976784546923097	312
400821840459543095	311
149042303017693095	309
149976784541593097	308
145321180233993097	308
350603542410283095	307
331853700748312097	307
384370063820833097	307
149017771889073095	306
145368635237913097	306
149976785064693097	305
145712156101183097	304
384370036627753097	304
149015158062783097	304
149015155765463097	303
380267052010183097	303
350180661743183095	303
149359190539143097	303
149976785497703097	303
149976784140473097	302
331853704009063097	302
149976784146343097	301
340014860276173097	301
149976784220663097	300
145321180184182097	300
149976784554913097	300
149017772057273097	298
145247341211842097	298
400884178703793097	298
400120865150193097	296
145821049169383097	295
145841001284073097	295
337600404224113097	294
400822420188383097	294
378021800017603097	294
145712156123653097	294
149017771199563097	294
149017772339113095	293
145395941001013095	293
149976784532203097	292
149976784325603097	292
145321181110963097	291
149976785921963097	291
145623011412343097	291
380001606215503097	290
380053900920573097	290
149976785558253097	289
145712156129213097	288
145821049179973097	288
350600887911583095	288
337601939001013097	288
149550690012383097	286
149976784243813097	286
149359190560763097	286
149359190447143097	286
350293105610753097	285
149976785930943097	285
145801727221543097	285
145622556929293097	284
145321180223473097	284
400120865431113097	284
149976787982153097	284
145602584201363097	283
380328537291133097	282
145321180123623097	282
332621519717533097	282
149976784373123097	282
145321180192863097	281
394184080800113097	281
149027016147522097	281
149976785671253097	281
149414950100743097	281
149865041004523097	281
149015928971693097	280
149042303017523095	280
149976784330483097	280
149359190934773097	280
145751001393573097	280
356012921710243097	279
145395941000883095	279
145622556528482097	278
149359190508833097	278
149719801524913097	278
333376900699233097	278
330496140034173097	277
149016000000003097	277
149976785079233097	276
332891962604063097	276
149976784658413097	276
149976784597583097	275
350101061139743095	275
350206130353933095	275
145622335309223097	275
145622556347073097	275
333281500218102097	274
149976784553233097	274
384101130030653097	274
384370027643403097	274
384112770630493097	274
145488670409383097	273
149976784179633097	273
149759702038801097	272
149613500602043097	272
149734806593643097	272
149767900000002095	272
337217138464773097	272
149018808618273097	272
149015928897682097	272
149976784284263097	271
145623010659983097	271
145321181154383097	271
145622335395123097	271
149976785540193097	271
145822030760833097	271
401859830000773097	270
149976784186563097	270
149017772091071097	270
145148521403723097	270
145247341211843097	270
408455200006793097	270
149017772338123095	270
335359212701043097	269
350100196370861095	269
149976784526293097	269
145623010355883097	269
384116400561353097	269
149613500624683097	269
145622335316913097	269
145822030948273097	269
149976785460833097	268
149976784537183097	268
335359272021093097	268
145822030511723097	267
331140800160533097	267
356011572107143097	267
350002992112433095	267
407935890675013097	267
145822030874613097	266
330437001038143097	266
380327272601173097	266
400120863610123097	265
145289633800463097	265
149078530717433097	264
149624588675973097	263
334688805040373097	263
145822030741333097	263
354117189080173097	263
149042300375213095	263
149976785105033097	262
145622335368013097	262
145321180244573097	261
145601709680373097	261
149976784512263097	261
149017771690433095	261
145395947001343097	260
145321180276253097	260
145321180192243097	260
149976784419823097	260
149741920208623097	259
400120863541133097	259
149624960236343097	258
350107191870033095	258
378043860009293097	258
145601120766841097	258
333213217123193097	258
335669210612182097	257
149976784286933097	257
149976785898513097	257
330528530776823097	257
406572949070812097	256
149734806201973097	256
149719801493852095	256
335359216901003097	256
145622556337623097	255
145622335372283097	255
149976784242753097	255
145622335371813097	255
145822030749113097	254
145841001117133097	254
149976785923253097	254
401859830000533097	254
149976784155873097	254
149976784518753097	254
394184080300163097	254
145601709611373097	253
149976784463903097	253
332861709031203097	253
337601653722883097	253
145841001165723097	253
145622556499162097	253
149613500624513097	253
145289633807493097	252
145321180214633097	252
149359190713073097	252
334884212040353097	251
350206130346313095	251
145821049154053097	251
145822030714843097	251
145621071346383097	251
393253470050153097	250
350104941952863095	250
149017772484343097	250
145321180214873097	250
149359190523993097	250
331057141505573097	250
149931990345803097	250
149976785078933097	249
332744341037823097	249
149976784583173097	249
149976784227693097	249
149400151634363097	249
384101130035083097	248
145321180244883097	248
149976784325533097	248
378021800889383097	248
149976784121283097	248
149976784484863097	248
149976784459973097	247
149734803242793097	247
145321180247473097	247
149976784539613097	247
149976785591372097	247
149931990332863097	246
145321180229033097	246
380074301020093097	246
145321180235353097	246
149976784493083097	246
149931990380213097	246
145289633801383097	245
149976785653293097	245
145321181113243097	245
149719801493852097	245
360015220003813097	245
332702501470543097	244
400802269877503097	244
350101960233133095	244
145601940703103097	244
145431901475903097	244
149976785436623097	243
334688808050353097	243
149976785860653097	243
149078530661763097	243
145321180215003097	243
350206136512273095	243
149017771889143095	243
149002510104063097	242
149927390404873097	242
149976785347833097	241
335359218600083097	241
331853705222952097	241
400120863251133097	241
149976784470383097	241
145622335196373097	240
350101061100652095	240
145321180189753097	239
145249194121133097	239
145841001211633097	239
149976784407323097	239
145601793444123097	239
145821049110253097	238
149624960294523097	238
145321180211423097	238
145801901861983097	238
149400153508503097	238
350110070030053095	237
149332380137013097	237
145423120020833095	237
149976785427263097	237
149002510052593097	237
145321180187603097	237
149976784133233097	237
332621529547553097	237
145822030623833097	236
350002670242333095	236
149958151155053097	236
149002510060653097	236
384370011720303097	236
149042300276211095	235
145321180233683097	234
334707400010063097	234
149359192106763097	234
335359211901053097	234
331853703034053097	233
384101130011222097	233
400332288611153097	233
384122769878313097	233
149976785430203097	233
149976784066773097	233
149976784673023097	233
149976784636563097	233
149798555029693097	233
331138804245183097	233
149976784488993097	233
408143400774203097	232
149976784376263097	232
401206382222203097	232
380016701542553097	232
149976784281122097	232
149976784661693097	232
145822030765953097	231
145821383613912097	231
380043850091001097	231
145622556436623097	231
149010047021112097	231
145321181126283097	231
377981088322363097	231
332510912161783097	231
149976785526193097	231
331853704854842097	230
149976785511553097	230
145841001117132097	230
145321180280593097	230
332958900222263097	230
333376901081653097	229
350219440844702095	229
149359192115123097	229
145751001466383097	229
407935890175063097	229
145321180131613097	229
149976785661283097	228
331853703621433097	228
149976784655203097	228
149042301045753095	228
149002510087863097	228
149017772006233097	228
145822030799233097	227
149976785454822097	227
145601095318513097	227
334125600010263097	227
145712156120373097	227
337600128150123097	227
378043202340213097	227
350100196401613095	227
393361760001331097	226
145822030926873097	226
149550690014743097	225
149976784456143097	225
333718038012083097	225
331853703639423097	225
145841001237923097	225
145622556845423097	225
145622335229963097	225
149976784424223097	225
145601095392463097	225
330165700010302097	225
149976785103813097	224
145101660203483097	224
378087310000913097	224
145821049178363097	224
149741920292162097	224
356028400784063097	223
149050800000003097	223
149976784668313097	223
333440600204533097	223
145641001557953097	223
149976784547463097	223
340014860276171097	222
332561600000473097	222
149976784215333097	222
149851764923913097	222
333718080001563097	222
149976784494073097	221
149976784037683097	221
145622556435873097	221
145822030501373097	221
340102152602323097	221
149976784553543097	220
350101061139741095	220
149015928897681097	220
350103273952583095	220
149976784070563097	219
149976785611783097	219
149359192133493097	219
149741920251263097	219
149976784063323097	218
145623010756073097	218
380297100011233097	218
145623010949743097	218
330528530793893097	218
149976785105032097	218
384370050360933097	217
149976784462393097	217
350600887911653095	217
145622335372733097	217
149976784164473097	216
149017772185123097	216
350103140174081095	216
384101130011223097	216
145712156122593097	216
149976785590903097	216
331140800470573097	216
149976785026143097	216
145822030593143097	216
145321180233753097	216
145821819361573097	215
145321180111673097	215
145751001364553097	215
149976784375273097	215
331138801045193097	215
145293840072223097	215
149359190490163097	215
149976784179323097	215
145152860203843097	214
149015928896143095	214
149976785454203097	214
356010120455053097	214
149976784211993097	214
149737660031333097	214
149078532708873097	214
145622335379073097	214
149582330300103097	214
149976784066603097	214
149976784121113097	214
331628010015363097	213
149078530752463097	213
377901971606343097	213
378043204937493097	213
332961800042503097	213
149976784652093097	213
331046910120633097	213
145601793402233097	213
149866168324253097	212
149976784259443097	212
149976784137503097	212
149017770251413095	212
145822030655063097	212
149976785428013097	212
400802269877673097	212
145801161765623097	211
330165700014293097	211
145622335240443097	211
149976784377943097	211
145841001153463097	211
149976784550193097	211
330183361500063097	211
145289633859593097	210
149976784480663097	210
145321180154173097	210
149976784420193097	210
145622556424983097	210
149958151210323097	210
350002810046863095	210
149976784424843097	209
145623011195163097	209
334436600030613097	209
335359214801073097	209
145623011412342097	209
145100000000002097	209
350208150156052097	209
145321180187223097	209
400817538018473097	209
149017772408653095	209
335359211602073097	209
145822030799923097	208
149550690012763097	208
149976784658583097	208
149976785574543097	207
384122761765253097	207
145623882930483097	207
384122768961193097	207
149976785467173097	207
337601005085052097	207
145622335200393097	207
149865041038423097	206
149359191927293097	206
149976784585393097	206
331853700748311097	206
149976784636873097	206
149976785671323097	206
145712156102623097	206
149976784035153097	206
149078530704873097	206
350101061139742095	206
393239560003392097	205
145622335130933097	205
350101061100651095	205
149613500623523097	205
149976784548143097	205
149976785105273097	205
149359190201523097	205
145321180191943097	204
145623011816673097	204
145622335209853097	204
149080759122032097	204
145321181101123097	204
145395941001703095	204
145321180251953097	204
149359190707753097	204
149927390408833097	203
145822030537633097	203
149926861241933097	203
380001281601763097	203
149905833205023097	203
145622556329253097	203
333376901255823097	203
400471563075083097	203
149976785827153097	203
377981088322363095	203
149976785873143097	203
335359274801013097	203
145321180278473097	202
145431901492733097	202
145822238328743097	202
145321180130623097	202
335359214301023097	202
145601095385463097	202
149976785858393097	202
149359190933543097	202
149011953411443097	201
145623011315323097	201
145821819387933097	200
334296707474853097	200
145321180212893097	200
350104960014483095	200
149976784059603097	200
149976784278493097	200
331057117505523097	200
149002510103693097	200
384139330013103097	200
149613500602733097	199
350206130236802095	199
393007278391383097	199
378043201275382097	199
149976784484933097	199
149413012509083097	199
149976784490943097	198
335043000000693097	198
149727761300683097	198
380001281601693097	198
350002670984183095	198
149400158530853097	198
356015193463033097	198
145321180192003097	198
149851764167793097	198
145622335378913097	198
330183341000033097	198
149976784591093097	198
145321180273663097	198
332580640085013097	198
149359190458273097	197
149851764491733097	197
149976784274503097	197
400885938500663097	197
145622335378843097	197
149976784118623097	197
145321180269013097	197
149976784506703097	197
149976785068343097	197
145622556898443097	197
149976784226773097	196
149976784571813097	196
145822030741953097	196
149017772567123095	196
145751001391733097	196
149400157911103097	196
149017772338363095	196
145751001470243097	196
149359190986253097	196
350601653544503095	196
149017770548203097	196
149359190415463097	196
380280030004853097	195
145601709600623097	195
356011290321152097	195
149976784047102097	195
350104945602823095	195
378021800888533097	195
145622335291793097	195
332510938099101097	195
384103967802193097	195
330294400002863097	195
149976784337343097	194
149976785074802097	194
384105910024133097	194
149017770467953095	194
149976785469223097	194
407399580835053097	194
145622557084773097	194
145601793499983097	194
145821819357853097	194
330528530759093097	194
149927390424362097	193
408455200006792097	193
394161731083983097	193
145321181150703097	193
360040000002623097	193
149976784330173097	193
145321180248153097	193
145604500413133097	192
149976784212363097	192
145601095318443097	192
149976784295603097	192
149624588676273097	192
149550690004603097	192
149010040109883097	192
145321180168653097	192
145106800000002097	192
149078530605873097	192
149976784545863097	192
145139150065633097	191
149976784227383097	191
145321180242663097	191
145321180126073097	191
149017772125033095	191
145368635238143097	191
145822030859863097	191
145321180275193097	191
145623010723093097	191
330528530796003097	191
145604500317273097	191
145801686677423097	191
350002810033373095	190
149002519935253097	190
149927390406783097	190
400838370058203097	190
149976784374733097	190
145822030557433097	190
145321180277003097	190
145821383646133097	190
145321181127413097	190
149976784627893097	190
149734806728753097	190
145822030861363097	189
145321180212653097	189
384370073588033097	189
145822030690473097	189
149976784194793097	189
149976784395523097	189
340157172012263097	189
350213497050623095	189
149800000000013095	189
145821049154813097	189
333549812345632097	189
149976784171093097	189
145622335367713097	189
145321181156743097	189
145841001057673097	189
149976784430473097	189
332621511877583097	188
149976785879493097	188
145601095307243097	188
149976784627583097	188
149976785561813097	188
145423120020903095	188
145601709600793097	188
149976784471823097	188
149078530777903097	188
384112774004173097	187
149976784379783097	187
149976784274053097	187
149976784377323097	187
145641001696173097	187
145822030887033097	187
145622335395053097	187
145711008731923097	187
145622557085692097	187
378043201589693097	187
149976784596593097	186
145321180227813097	186
297899999999911097	186
145841001283083097	186
384100230000313097	186
332829460158373097	186
145822030883523097	186
145821819397143097	186
350998730886543095	186
145822030804793097	186
149514990097143097	185
145604500321513097	185
149976784066533097	185
145321180117233097	185
145622335179163097	185
406097228598993097	185
149976784634653097	185
145641001660122097	185
333281500218101097	185
380088630178613097	185
145822030732421097	185
350103140038073095	184
145822030739763097	184
393153212000002097	184
400882320050933097	184
145712156101703097	184
149017771800483097	184
145601793433923097	184
350103140174082095	184
350206133639223095	184
331853700748482097	184
335864600020083097	184
350135211019153097	184
145601095374333097	184
149203540301183097	184
149976785465193097	184
333385900058062097	184
149002510033783097	183
149976784651313097	183
149042300276212095	183
145321180133693097	183
149851764179673097	183
149976785073433097	183
149359190509753097	183
333784800000163097	183
380001742100232097	183
145321180258983097	182
145100000000003095	182
145321180242353097	182
393153212000001097	182
149976784421323097	182
145601793468431097	182
145712156100882097	182
149976784534283097	182
406572949070811097	182
145601120761653097	182
393249550006893097	182
149976785584993097	182
149851764170663097	182
350103140174083097	182
145604500322363097	182
149976784244593097	182
350002810033203095	182
331767800317983097	182
145841001283842097	182
149359192132403097	181
335359260110093097	181
145623010813873097	181
149851764187663097	181
149976784211133097	181
149976784070493097	181
350101061101571095	181
149976784551563097	181
333281500227873097	180
145321180199413097	180
145431903024943097	180
149976784133163097	180
149613500602283097	180
149976785562043097	180
350142187883653095	180
333213214423153097	180
149976785469153097	180
149047909904412097	179
149976784136682097	179
149976785073122097	179
149359190527023097	179
149359191937953097	179
380073550060173097	179
145622335381263097	179
149976784198203097	179
145423120001573095	179
149017772413673097	178
145321180242803097	178
149976784240393097	178
149976784260023097	178
145841001117823097	178
384370036628123097	178
149976784286483097	178
337601656001763097	178
145712156135153097	178
145641001378143097	178
149359190710173097	178
149359192164943097	178
350002670142033095	177
400967497500163095	177
149865041049173097	177
149537627214911097	177
332963293006183097	177
149359190532663097	177
149359190509132097	177
384370019140293097	177
145289633831153097	177
149976784524833097	177
149851764339813097	177
145751001211233097	177
149719806844973097	177
145321180212583097	177
350206130272133095	176
149976784125313097	176
149042301006833095	176
149078530680883097	176
149017772338121095	176
149017772487933097	176
370759637403343097	176
149359190988543097	176
145822030652923097	176
149078530790083097	176
145622335269563097	176
149017772080323097	175
149976784499713097	175
350104946823043095	175
335669210232233097	175
149976784096613097	175
149976784498723097	175
145622335324453097	175
384212161873473097	175
149017772483043097	175
145822027572283097	175
149359190525113097	175
145621667413103097	175
145601051342233097	174
149976784347622097	174
149359190555813097	174
145321180158753097	174
145801162075321097	174
149976784113363097	174
394210045503523097	174
149976785861193097	174
149976784179492097	174
145712156116893097	174
337601005073483097	173
149043394679913097	173
149018808212342097	173
350601653551053095	173
350135211002533097	173
149042300305843097	172
149976784657353097	172
149018808404953097	172
145601793447883097	172
350103141013053095	172
145152860105143097	172
145321180208483097	172
145821819380693097	172
145822030673403097	172
407210590002843095	172
350002991011003095	172
145822030825583097	172
149851764347593097	172
145822030930803097	172
145623011196222097	172
331853704854843095	172
149976784482953097	172
350104930287213095	172
149907611901253097	171
145622335202993097	171
400870000072533095	171
350101061135163095	171
149359192137692097	171
350105090600283095	171
149359192153503097	171
149018808730283097	171
149976784208883097	171
145289635034523097	171
149976785703852097	171
145601095388503097	171
337601156402213097	171
400135284000233097	171
145321180157523097	170
149976785090953097	170
149851764185683097	170
149976784282283097	170
149080759088863097	170
335669210030103097	170
145321180234813097	170
145623011412341097	170
378044620004783097	170
149976784084423097	170
145623011015733097	170
149931990353961097	170
149550690071933097	170
149976784583553097	170
149359190566873097	170
393253470050152097	170
145823456556723097	170
350107191870031095	169
149976784691223097	169
149927390410263097	169
334688802040363097	169
145601709661493097	169
145622335292613097	169
149078530607783097	169
145751001225953097	169
145622556300373097	169
145623010563613097	169
145622556506843097	169
149905833034063097	169
380115100064533097	169
145821383634183097	169
145321181122223097	169
149931990315103097	169
384370050360932097	169
350002670960493095	168
331138801038193097	168
337217138465073097	168
149976784708143097	168
145822030672583097	168
145822030746523097	168
149002510018483097	168
149017771211333097	168
149976784118863097	168
384104283300303097	168
145321180180673097	168
407159620811193097	168
149976785604543097	168
149015158063153097	168
333003701900333097	168
384370112939163097	168
378012220055513097	168
145822030914683097	167
149015928975103097	167
149016000000002097	167
149976784279623097	167
331057121505593097	167
149976784586213097	167
149976784610033097	167
145621667447553097	167
145431901416353097	167
145621667415633097	166
145601202262863097	166
145622335281343097	166
149741920250583097	166
149013058045143097	166
149976785923183097	166
149976784074833097	166
145321180233443097	166
350104930302363095	166
149976785596563097	166
330496100042033097	166
149474119004053097	166
149359190548363097	166
149976784639603097	166
331057106505563097	166
145622556709962097	166
393007276205213097	166
149976785465643097	166
145712156123101097	165
149976785931313097	165
149359190803232097	165
334776025536973097	165
149976784345023097	165
149359190957303097	165
330496100041042097	165
149017771889141095	165
145321180116243097	165
149926861248273097	165
149734803202333097	165
356012450300883097	165
145321180192173097	165
378021800000913097	165
149976785468853097	165
149976785470423097	165
378021800681692097	165
384208703000863097	164
145488670409382095	164
332510932105323097	164
332829460068353097	164
145321180253553097	164
149976784386093097	164
149613500602113097	164
145622335295443097	164
145326200003142097	164
149976784576483097	164
149976785532583097	164
145321180245703097	164
330437001038213097	164
145822030709203097	164
350104960810133095	164
149628450104141097	164
380327642912043097	164
149905838073171097	164
145622556509672097	164
377981088305153097	164
145822030675863097	163
380012911175163097	163
149734808196213097	163
149976784492923097	163
145601793470003097	163
149078530661383097	163
145822030733103097	163
145601095393903097	163
384122762311703097	163
145801162014171097	163
149359190935073097	163
145321180275883097	163
145321180235043097	163
380054150400493097	163
145622556458193097	162
145321180125843097	162
337601939002863097	162
149572161250263095	162
145321180158683097	162
149976784380503097	162
350600511989393095	162
149734806959113097	162
145821819348253097	162
333376901360383097	162
149976784553303097	162
149899963166913097	162
332996411146283097	162
331046910120632097	162
149976785074973097	162
149931990353962097	162
145822030714393097	162
149078530772263097	162
332609230209993097	162
337601831800253097	162
145824048910893097	162
149976784406263097	161
149050800000001095	161
149976784609213097	161
384107933331793097	161
149976784458981097	161
149976784117943097	161
333040200019842097	161
149976784064243097	161
149976785671562097	161
145321180192313097	161
149952055108733097	161
145289635201523097	161
149078530704253097	161
149976784643323097	160
350297041114803095	160
384370025207002097	160
145321180213023097	160
145622335366273097	160
149976784499193097	160
337601831800323097	160
149976784177033097	160
384104283000403097	160
145321180292613097	160
350103140489072095	160
149042300327313095	160
149976785349053097	160
333771800019103097	160
350208150156053095	160
350103273254603095	160
145622335373033097	160
149976785421773097	160
370759637203983097	160
145822030638303097	160
145321180225143097	159
335669210612181097	159
331138802150173097	159
149002510065843097	159
384350026901643097	159
149359190959693097	159
149976784579453097	159
145822030711873097	159
149851764531633097	159
149359190529173097	159
394210074503073097	159
149976785410883097	159
149359190541643097	159
149359190709353097	159
149078530761993097	159
149865041045043097	159
145488670409382097	158
149976784043213097	158
145601095368873097	158
145623010840743097	158
350206136248253095	158
145321180259423097	158
330437001038142097	158
149002519931672097	158
145321180154793097	158
149976784694983097	158
400135282000293097	158
145622335379523097	158
408507550002333097	158
145622335227983097	158
145622557083613097	158
149976785053252097	158
380115100054703097	158
149976785697233097	157
149931990381203097	157
145622335292163097	157
378043201569033097	157
400822420188382097	157
149078530715523097	157
145841001212792097	157
335359271023003097	157
149976784288083097	157
384132161511383097	157
149976785474003097	157
337600404224112097	157
145822030857023097	157
145321180146633097	157
145321181146153097	156
400967490213453095	156
331140800430592097	156
145822030648513097	156
149741920140072097	156
149976785105103097	156
145712156103303097	156
149976784179943097	156
145622335360543097	156
145321180235663097	156
350206130236801095	156
145321181110033097	156
145623010764513097	156
145622556509671097	156
145822030685523097	156
408979410009743097	156
149976784638303097	156
149017772483423097	156
145321180188903097	155
149359190281723097	155
149359192137903097	155
145751001428213097	155
350103273254601095	155
145822030962103097	155
149976784111763097	155
149624960239483097	155
384148486008103097	155
335366501010043097	155
149931990303223097	155
378043204027032097	155
149927390404013097	155
149359190488113097	155
149976784264773097	155
149359190552223097	155
149976785488273097	155
149851764134193097	155
145821819377723097	155
149550690012693097	155
337600000000003097	155
145841001134343097	155
149734806716943097	155
149015928844423097	155
333992358002003097	155
331138804342103097	154
350104960014553095	154
380038610320453097	154
145622556329183097	154
149042300275463097	154
149976785827151097	154
149976784485233097	154
149976784103773097	154
149018808468243097	154
145601095375183097	154
149359192112913097	154
408921590001813097	154
145623011144363097	154
149976784388143097	154
380156748307633097	154
145622556361213097	154
149976784621163097	154
149027015156153097	154
149976784541283097	154
335359275601003097	153
149976784405893097	153
149976784585463097	153
149976785356293097	153
149976784398663097	153
384350533980573097	153
149976785640253097	153
149017771721113097	153
356037920001323097	153
145711445809263097	153
149741920292161097	153
149976784553783097	153
378046220803573097	153
145822030701043097	153
149976784091043097	152
380060310026262097	152
145321180209093097	152
378087310000912097	152
145321180277483097	152
149042300136623095	152
149976785497183097	152
145289633861783097	152
149976784651933097	152
149413012518063097	152
145822030590243097	152
149734806312163097	152
384136560000343097	152
387160009652261095	152
145321180190713097	152
145821049107523097	152
145822030589973097	152
380020620000513097	152
149976784374973097	152
149976784640663097	152
149976784416613097	152
149976784532063097	152
149851764370333097	152
145623010867193097	152
149976784632813097	151
394144162002983097	151
145822030572663097	151
149017771889142095	151
149359190529003097	151
149976784631683097	151
145321180159983097	151
149359190549283097	151
149976784084593097	151
149851762034473095	151
400081762583553097	151
149976784108273097	151
149359190923883097	151
149976785584753097	151
145623010344203097	151
145395941001012095	151
145822030697403097	151
407399580570013097	151
149976784680953097	151
356011290321151097	151
149042300383823097	151
149976785497632097	151
145822030751093097	150
149976784058093097	150
149976784683303097	150
149851764219953097	150
350104960014481095	150
331057126505543097	150
335359272900073097	150
149042300298093097	150
145321180271753097	150
350142187769423095	150
149359190562503097	150
145289634105383097	150
378043201275381097	150
337003600000123097	150
145601709683103097	150
350601092216573095	150
149851764178373097	150
149976784544253097	150
145822030886283097	150
149976784232853097	149
406108545470043095	149
145289633830923097	149
406548841010413097	149
149017772418003095	149
406864235383463097	149
145321180232383097	149
350002770009063095	149
149017771199633097	149
149851764687853097	149
145321181118813097	149
145822030924653097	149
149976784373433097	149
149026500283413097	149
149078530656123097	149
149015928872073097	149
149976785596633097	149
149851764631863097	149
149976784655202097	149
384120748430183097	149
149976784535103097	148
145601793448943097	148
